model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,defocus_blur,5,N/A,16.98,3.5401642020744615,1698,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,motion_blur,1,N/A,51.52,1.9129182522809958,5152,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,motion_blur,2,N/A,50.87,1.9325890224191207,5087,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,motion_blur,3,N/A,50.53,1.9634040971345539,5053,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,motion_blur,4,N/A,49.04,1.993468615073192,4904,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,motion_blur,5,N/A,47.84,2.0378329301182228,4784,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,zoom_blur,1,N/A,41.62,2.294733845734898,4162,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,zoom_blur,2,N/A,34.26,2.631535792652565,3426,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,zoom_blur,3,N/A,20.21,3.3379309539553486,2021,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,zoom_blur,4,N/A,11.23,3.9955282271662846,1123,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,zoom_blur,5,N/A,6.1,4.643734847443013,610,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,snow,1,N/A,37.35,2.5117808686027043,3735,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,snow,2,N/A,18.33,3.4795290759847135,1833,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,snow,3,N/A,9.43,4.2190658533120455,943,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,snow,4,N/A,5.52,4.668442001825647,552,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,snow,5,N/A,3.75,4.909780948976927,375,10000,2025-09-09 00:01:09
